"country","retailer","retailer_slug","product_family","brand","device_type","model","capacity_gb","offer_type","price_value","price_text","price_unit","term_months","in_stock","data_quality_tier","extracted_at","source_url","source_title"
"ES","Amazon","amazon","Apple","Apple","laptop","Apple MacBook",256,"cash",9.99,"9,99 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:06:31.235048+00:00","https://www.amazon.es/dp/B0DG2L24C4","[Certificado Apple MFi] Lector Tarjetas SD para iPhone iPad, 3 en 2 Lightning USB-C SD Card Reader con SD/Micro SD/USB3.0, Adaptador Tarjeta SD para iPhone/iPad/Macbook/Teléfonos Android/Cámara : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","laptop","Apple MacBook",512,"cash",49.98,"49,98 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:07:09.790982+00:00","https://www.amazon.es/dp/B01M6BM8GY","Bestand Soporte para Portátil, Soporte Laptop diseñado para Apple MacBook/Ordenadores portátiles,Soporte Ordenadores Portátiles Aluminio,Gris (Patentado) (102S-Silver) : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","mobile","Apple iPhone 17e",256,"cash",709.0,"709,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:07:36.122714+00:00","https://www.amazon.es/dp/B0GQVBFD3Z","Apple iPhone 17e de 256 GB: Pantalla Super Retina XDR de 6,1 Pulgadas, Chip A19, autonomía para Todo el día, cámara Fusion de 48 Mpx; Negro : Amazon.es: Electrónica"
"ES","Amazon","amazon","Apple","Apple","mobile","Apple iPhone 17e",512,"cash",959.0,"959,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:08:01.302357+00:00","https://www.amazon.es/dp/B0GQV8VV47","Apple iPhone 17e de 512 GB: Pantalla Super Retina XDR de 6,1 Pulgadas, Chip A19, autonomía para Todo el día, cámara Fusion de 48 Mpx; Blanco : Amazon.es: Electrónica"
"ES","Amazon","amazon","Apple","Apple","tablet","Apple iPad Pro M5 13 WiFi",256,"cash",1209.0,"1.209,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:08:31.399413+00:00","https://www.amazon.es/dp/B0FWD7LX46","Apple iPad Pro de 13″ (M5): Pantalla Ultra Retina XDR, cámara Frontal de 12 Mpx en Horizontal y cámara Trasera de 12 Mpx, Wi-Fi 7 con el Chip N1 de Apple, 256 GB — Negro Espacial : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","tablet","Apple iPad Pro M5 13 WiFi",512,"cash",1889.0,"1.889,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:08:57.648319+00:00","https://www.amazon.es/dp/B0FWD8BS8F","Apple iPad Pro de 13″ (M5): Pantalla Ultra Retina XDR, cámara Frontal de 12 Mpx en Horizontal y cámara Trasera de 12 Mpx, Wi-Fi y Redes 5G, 512 GB, autonomía para un día Entero — Negro Espacial : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","tablet","Apple iPad Pro M5 13 WiFi",1024,"cash",1899.0,"1.899,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:09:26.881523+00:00","https://www.amazon.es/dp/B0FWD6235Y","Apple iPad Pro de 13″ (M5): Pantalla Ultra Retina XDR, Vidrio nanotexturizado, cámara Frontal de 12 Mpx en Horizontal y cámara Trasera de 12 Mpx, Wi-Fi, 1TB — Negro Espacial : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","laptop","Apple Mac Mini M4",512,"cash",12.99,"12,99 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:10:36.218873+00:00","https://www.amazon.es/dp/B0DRP9RBGB","RLSOCO Soporte Vertical para Apple Mac Mini Ordenador de Mesa con Chip M4/Mac Mini M4 Pro,compatibile con Lemorele Hub,Docking Station (Gris) : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","laptop","Apple Mac Mini M4",256,"cash",69.99,"69,99 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:11:18.663184+00:00","https://www.amazon.es/dp/B0FHHWHW9G","Mac Mini M4 Hub & Stand with NVMe SSD Enclosure - M4 Dock with 2X USB-A 10Gbps, Data Port, SD Card Reader - Accesorio perfecto para Apple Mac mini M4 / Pro : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","tablet","Apple iPad Pro M5 11 WiFi",256,"cash",1349.0,"1.349,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:11:44.730718+00:00","https://www.amazon.es/dp/B0FWD8SGPW","Apple iPad Pro de 11″ (M5): Pantalla Ultra Retina XDR, cámara Frontal de 12 Mpx en Horizontal y cámara Trasera de 12 Mpx, Wi-Fi y Redes 5G, 256 GB, autonomía para un día Entero — Plata : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","tablet","Apple iPad Pro M5 11 WiFi",512,"cash",1197.0,"1.197,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:12:10.299887+00:00","https://www.amazon.es/dp/B0FWD673TQ","Apple iPad Pro de 11″ (M5): Pantalla Ultra Retina XDR, cámara Frontal de 12 Mpx en Horizontal y cámara Trasera de 12 Mpx, Wi-Fi 7 con el Chip N1 de Apple, 512 GB — Plata : Amazon.es: Informática"
