country,retailer,retailer_slug,product_family,brand,device_type,model,capacity_gb,product_code,offer_type,price_value,total_cost,price_text,price_unit,term_months,in_stock,data_quality_tier,extracted_at,source_url,source_title,source_snapshot,source_snapshots
ES,Grover,grover,Apple,Apple,mobile,Apple iPhone 15,128,MTP03QL_A,renting_no_insurance,29.9,358.8,29.90 EUR,EUR/month,12,True,grover_adapter_live,2026-04-09T09:30:45.057595+00:00,https://www.getgrover.com/es-es/products/apple-smartphone-iphone-15-6gb-128gb,Apple iPhone 15 - 128GB,,
ES,Grover,grover,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,renting_no_insurance,59.9,1078.2,59.90 EUR,EUR/month,18,True,grover_adapter_live,2026-04-09T09:31:08.249436+00:00,https://www.getgrover.com/es-es/products/apple-macbook-air-15-m3-8cpu-16gb-512gb-10gpu-eng,"MacBook Air 15"" - Apple M3 Chip 16GB Memory 512GB SSD - Integrated 10-core GPU",,
ES,Grover,grover,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,renting_no_insurance,48.9,880.2,48.90 EUR,EUR/month,18,True,grover_adapter_live,2026-04-09T09:31:08.251436+00:00,https://www.getgrover.com/es-es/products/apple-macbook-air-13-6-m2-8cpu-16gb-512gb-10gpu-eng,"MacBook Air de 13,6"" - Apple M2 - 16 GB - SSD de 512 GB - GPU integrada de 10 núcleos - Inglés (QWERTY)",,
ES,Grover,grover,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,renting_no_insurance,54.9,988.2,54.90 EUR,EUR/month,18,True,grover_adapter_live,2026-04-09T09:31:08.252437+00:00,https://www.getgrover.com/es-es/products/apple-macbook-air-13-m3-8cpu-8gb-512gb-10gpu-spa,"MacBook Air 13"" - Apple M3 Chip 8GB Memory 512GB SSD - Integrated 10-core GPU",,
ES,Grover,grover,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,renting_no_insurance,73.9,1330.2,73.90 EUR,EUR/month,18,True,grover_adapter_live,2026-04-09T09:31:08.252437+00:00,https://www.getgrover.com/es-es/products/apple-macbook-air-15-m5-10cpu-16gb-512gb-10gpu-spa,MacBook Air de 15 pulgadas - Apple M5 - 16 GB - SSD de 512 GB - Apple 10 núcleos - Español (QWERTY),,
ES,Grover,grover,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,renting_no_insurance,59.9,1078.2,59.90 EUR,EUR/month,18,True,grover_adapter_live,2026-04-09T09:31:08.253424+00:00,https://www.getgrover.com/es-es/products/apple-macbook-air-13-m5-8cpu-16gb-512gb-8gpu-spa,MacBook Air de 13 pulgadas - Apple M5 - 16 GB - SSD de 512 GB - Apple 8 núcleos - Español (QWERTY),,
ES,Grover,grover,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,renting_no_insurance,69.9,1258.2,69.90 EUR,EUR/month,18,True,grover_adapter_live,2026-04-09T09:31:08.253424+00:00,https://www.getgrover.com/es-es/products/apple-macbook-air-13-m3-8cpu-8gb-512gb-10gpu-eng,"MacBook Air 13"" - Apple M3 Chip 8GB Memory 512GB SSD - Integrated 10-core GPU",,
ES,Grover,grover,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,renting_no_insurance,37.9,682.2,37.90 EUR,EUR/month,18,True,grover_adapter_live,2026-04-09T09:31:08.255268+00:00,https://www.getgrover.com/es-es/products/apple-laptop-apple-apple-macbook-air-13-m2-spacegrau-cto-8c-cpu-8c-gpu-int,"MacBook Air 13"" - Apple M2 Chip 8GB Memory 256GB SSD Integrated 8-core GPU",,
ES,Grover,grover,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,renting_no_insurance,59.9,1078.2,59.90 EUR,EUR/month,18,True,grover_adapter_live,2026-04-09T09:31:08.255268+00:00,https://www.getgrover.com/es-es/products/apple-macbook-air-13-6-m2-8cpu-16gb-512gb-10gpu-spanish-qwerty,"MacBook Air 13"" Apple M2 Chip 8GB Memory 512GB SSD Integrated 10-core GPU (Ultimo Modelo)",,
ES,Grover,grover,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,renting_no_insurance,32.9,592.2,32.90 EUR,EUR/month,18,True,grover_adapter_live,2026-04-09T09:31:08.255268+00:00,https://www.getgrover.com/es-es/products/laptop-apple-macbook-air-late-2020-13-3-apple-m1-8gb-512gb-ssd,"MacBook Air 13"" - Apple M1 Chip 8GB Memory 512GB SSD Integrated 8-core GPU",,
ES,Grover,grover,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,renting_no_insurance,46.9,844.2,46.90 EUR,EUR/month,18,True,grover_adapter_live,2026-04-09T09:31:08.256272+00:00,https://www.getgrover.com/es-es/products/apple-macbook-air-15-m2-8cpu-16gb-512gb-10gpu,"MacBook Air 15"" - Apple M2 Chip 16GB Memory 512GB SSD - Integrated 10-core GPU",,
ES,Grover,grover,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,renting_no_insurance,60.9,1096.2,60.90 EUR,EUR/month,18,True,grover_adapter_live,2026-04-09T09:31:13.193965+00:00,https://www.getgrover.com/es-es/products/apple-macbook-air-15-m2-8cpu-16gb-512gb-10gpu-eng,"MacBook Air 15"" - Apple M2 Chip 16GB Memory 512GB SSD Integrated 10-core GPU",,
ES,Grover,grover,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,renting_no_insurance,34.9,628.2,34.90 EUR,EUR/month,18,True,grover_adapter_live,2026-04-09T09:31:13.194969+00:00,https://www.getgrover.com/es-es/products/apple-macbook-air-13-6-m2-8cpu-8gb-512gb-10gpu-67w-english-qwerty,"MacBook Air 13.6"" - Apple M2 Chip 8GB Memory 512GB SSD - Integrated 10-core GPU",,
ES,Grover,grover,Apple,Apple,laptop,Apple MacBook Pro,1024,MDE14Y_A,renting_no_insurance,56.9,1024.2,56.90 EUR,EUR/month,18,True,grover_adapter_live,2026-04-09T09:31:13.195568+00:00,https://www.getgrover.com/es-es/products/apple-laptop-apple-macbook-pro-late-2021-14-liquid-retina-xdr-promotion-120hz-apple-m1-pro-16gb-1tb-ssd-integrated-16-core-gpu,Apple MacBook Pro (Late 2021) Portátil - Apple M1 Pro - 16GB - 1TB SSD - Integrated 16-core GPU,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,cash,1319.0,1319.0,1319.00 EUR,EUR,,True,mediamarkt_adapter_live,2026-04-09T09:32:07.015833+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-plata-256-gb-5g-63-oled-super-retina-xdr-chip-a19-pro-ios-1606135.html,"Apple iPhone 17 Pro, Plata, 256 GB, 5G, 6.3"" OLED Super Retina XDR, Chip A19 Pro, iOS",,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,453.63,1360.89,453.63 EUR,EUR/month,3,True,mediamarkt_adapter_live,2026-04-09T09:32:09.330006+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-plata-256-gb-5g-63-oled-super-retina-xdr-chip-a19-pro-ios-1606135.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,232.14,1392.84,232.14 EUR,EUR/month,6,True,mediamarkt_adapter_live,2026-04-09T09:32:09.330006+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-plata-256-gb-5g-63-oled-super-retina-xdr-chip-a19-pro-ios-1606135.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,143.63,1436.3,143.63 EUR,EUR/month,10,True,mediamarkt_adapter_live,2026-04-09T09:32:09.330006+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-plata-256-gb-5g-63-oled-super-retina-xdr-chip-a19-pro-ios-1606135.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,121.52,1458.24,121.52 EUR,EUR/month,12,True,mediamarkt_adapter_live,2026-04-09T09:32:09.330006+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-plata-256-gb-5g-63-oled-super-retina-xdr-chip-a19-pro-ios-1606135.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,105.75,1480.5,105.75 EUR,EUR/month,14,True,mediamarkt_adapter_live,2026-04-09T09:32:09.330006+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-plata-256-gb-5g-63-oled-super-retina-xdr-chip-a19-pro-ios-1606135.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,84.76,1525.68,84.76 EUR,EUR/month,18,True,mediamarkt_adapter_live,2026-04-09T09:32:09.330006+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-plata-256-gb-5g-63-oled-super-retina-xdr-chip-a19-pro-ios-1606135.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,77.43,1548.6,77.43 EUR,EUR/month,20,True,mediamarkt_adapter_live,2026-04-09T09:32:09.330006+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-plata-256-gb-5g-63-oled-super-retina-xdr-chip-a19-pro-ios-1606135.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,66.46,1595.04,66.46 EUR,EUR/month,24,True,mediamarkt_adapter_live,2026-04-09T09:32:09.330006+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-plata-256-gb-5g-63-oled-super-retina-xdr-chip-a19-pro-ios-1606135.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,55.54,1666.2,55.54 EUR,EUR/month,30,True,mediamarkt_adapter_live,2026-04-09T09:32:09.330006+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-plata-256-gb-5g-63-oled-super-retina-xdr-chip-a19-pro-ios-1606135.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,cash,1425.0,1425.0,1425.00 EUR,EUR,,True,mediamarkt_adapter_live,2026-04-09T09:32:07.215320+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-blue-movil-ios-512-gb-12-gb-ram-63--162799624.html,"APPLE iPhone 17 Pro, Blue, Móvil iOS, 512 GB, 12 GB RAM, 6,3 "" LCD, , 3998 mAh",,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,490.08,1470.24,490.08 EUR,EUR/month,3,True,mediamarkt_adapter_live,2026-04-09T09:32:09.289308+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-blue-movil-ios-512-gb-12-gb-ram-63--162799624.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,250.8,1504.8,250.80 EUR,EUR/month,6,True,mediamarkt_adapter_live,2026-04-09T09:32:09.289308+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-blue-movil-ios-512-gb-12-gb-ram-63--162799624.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,155.17,1551.7,155.17 EUR,EUR/month,10,True,mediamarkt_adapter_live,2026-04-09T09:32:09.289308+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-blue-movil-ios-512-gb-12-gb-ram-63--162799624.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,131.29,1575.48,131.29 EUR,EUR/month,12,True,mediamarkt_adapter_live,2026-04-09T09:32:09.289308+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-blue-movil-ios-512-gb-12-gb-ram-63--162799624.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,114.25,1599.5,114.25 EUR,EUR/month,14,True,mediamarkt_adapter_live,2026-04-09T09:32:09.289308+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-blue-movil-ios-512-gb-12-gb-ram-63--162799624.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,91.57,1648.26,91.57 EUR,EUR/month,18,True,mediamarkt_adapter_live,2026-04-09T09:32:09.289308+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-blue-movil-ios-512-gb-12-gb-ram-63--162799624.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,83.65,1673.0,83.65 EUR,EUR/month,20,True,mediamarkt_adapter_live,2026-04-09T09:32:09.289308+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-blue-movil-ios-512-gb-12-gb-ram-63--162799624.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,71.8,1723.2,71.80 EUR,EUR/month,24,True,mediamarkt_adapter_live,2026-04-09T09:32:09.289308+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-blue-movil-ios-512-gb-12-gb-ram-63--162799624.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,60.0,1800.0,60.00 EUR,EUR/month,30,True,mediamarkt_adapter_live,2026-04-09T09:32:09.289308+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-blue-movil-ios-512-gb-12-gb-ram-63--162799624.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,cash,1601.0,1601.0,1601.00 EUR,EUR,,True,mediamarkt_adapter_live,2026-04-09T09:32:08.714459+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-1tb-azul-movil-ios-1-tb-12-gb-ram-63-super-retina-xdr-ceramic-shield-2-120-hz-recubrimiento-oleofobico-anti-huellas-apple-165064969.html,"APPLE iPhone 17 Pro 1TB, Azul, Móvil iOS, 1 TB, 12 GB RAM, 6,3 "" Super Retina XDR, Ceramic Shield 2, 120 Hz, Recubrimiento oleofóbico, Anti-huellas, APPLE",,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,550.61,1651.83,550.61 EUR,EUR/month,3,True,mediamarkt_adapter_live,2026-04-09T09:32:10.878184+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-1tb-azul-movil-ios-1-tb-12-gb-ram-63-super-retina-xdr-ceramic-shield-2-120-hz-recubrimiento-oleofobico-anti-huellas-apple-165064969.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,281.77,1690.62,281.77 EUR,EUR/month,6,True,mediamarkt_adapter_live,2026-04-09T09:32:10.878184+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-1tb-azul-movil-ios-1-tb-12-gb-ram-63-super-retina-xdr-ceramic-shield-2-120-hz-recubrimiento-oleofobico-anti-huellas-apple-165064969.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,174.33,1743.3,174.33 EUR,EUR/month,10,True,mediamarkt_adapter_live,2026-04-09T09:32:10.878184+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-1tb-azul-movil-ios-1-tb-12-gb-ram-63-super-retina-xdr-ceramic-shield-2-120-hz-recubrimiento-oleofobico-anti-huellas-apple-165064969.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,147.5,1770.0,147.50 EUR,EUR/month,12,True,mediamarkt_adapter_live,2026-04-09T09:32:10.878184+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-1tb-azul-movil-ios-1-tb-12-gb-ram-63-super-retina-xdr-ceramic-shield-2-120-hz-recubrimiento-oleofobico-anti-huellas-apple-165064969.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,128.36,1797.04,128.36 EUR,EUR/month,14,True,mediamarkt_adapter_live,2026-04-09T09:32:10.878184+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-1tb-azul-movil-ios-1-tb-12-gb-ram-63-super-retina-xdr-ceramic-shield-2-120-hz-recubrimiento-oleofobico-anti-huellas-apple-165064969.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,102.88,1851.84,102.88 EUR,EUR/month,18,True,mediamarkt_adapter_live,2026-04-09T09:32:10.878184+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-1tb-azul-movil-ios-1-tb-12-gb-ram-63-super-retina-xdr-ceramic-shield-2-120-hz-recubrimiento-oleofobico-anti-huellas-apple-165064969.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,93.98,1879.6,93.98 EUR,EUR/month,20,True,mediamarkt_adapter_live,2026-04-09T09:32:10.878184+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-1tb-azul-movil-ios-1-tb-12-gb-ram-63-super-retina-xdr-ceramic-shield-2-120-hz-recubrimiento-oleofobico-anti-huellas-apple-165064969.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,80.67,1936.08,80.67 EUR,EUR/month,24,True,mediamarkt_adapter_live,2026-04-09T09:32:10.878184+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-1tb-azul-movil-ios-1-tb-12-gb-ram-63-super-retina-xdr-ceramic-shield-2-120-hz-recubrimiento-oleofobico-anti-huellas-apple-165064969.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,67.41,2022.3,67.41 EUR,EUR/month,30,True,mediamarkt_adapter_live,2026-04-09T09:32:10.878184+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17-pro-1tb-azul-movil-ios-1-tb-12-gb-ram-63-super-retina-xdr-ceramic-shield-2-120-hz-recubrimiento-oleofobico-anti-huellas-apple-165064969.html,Apple iPhone 17 Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,256,MHRV4QL_A,cash,699.0,699.0,699.00 EUR,EUR,,True,mediamarkt_adapter_live,2026-04-09T09:32:06.431807+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-256-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622076.html,"Apple iPhone 17e, Negro, 256 GB, 5G, 6.1"" OLED Super Retina XDR, Chip A19, iOS",,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,256,MHRV4QL_A,financing_max_term,240.4,721.2,240.40 EUR,EUR/month,3,True,mediamarkt_adapter_live,2026-04-09T09:32:07.876728+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-256-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622076.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,256,MHRV4QL_A,financing_max_term,123.02,738.12,123.02 EUR,EUR/month,6,True,mediamarkt_adapter_live,2026-04-09T09:32:07.876728+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-256-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622076.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,256,MHRV4QL_A,financing_max_term,76.11,761.1,76.11 EUR,EUR/month,10,True,mediamarkt_adapter_live,2026-04-09T09:32:07.876728+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-256-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622076.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,256,MHRV4QL_A,financing_max_term,64.4,772.8,64.40 EUR,EUR/month,12,True,mediamarkt_adapter_live,2026-04-09T09:32:07.876728+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-256-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622076.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,256,MHRV4QL_A,financing_max_term,56.04,784.56,56.04 EUR,EUR/month,14,True,mediamarkt_adapter_live,2026-04-09T09:32:07.876728+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-256-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622076.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,256,MHRV4QL_A,financing_max_term,44.92,808.56,44.92 EUR,EUR/month,18,True,mediamarkt_adapter_live,2026-04-09T09:32:07.876728+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-256-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622076.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,256,MHRV4QL_A,financing_max_term,41.03,820.6,41.03 EUR,EUR/month,20,True,mediamarkt_adapter_live,2026-04-09T09:32:07.876728+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-256-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622076.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,256,MHRV4QL_A,financing_max_term,35.22,845.28,35.22 EUR,EUR/month,24,True,mediamarkt_adapter_live,2026-04-09T09:32:07.876728+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-256-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622076.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,256,MHRV4QL_A,financing_max_term,29.43,882.9,29.43 EUR,EUR/month,30,True,mediamarkt_adapter_live,2026-04-09T09:32:07.876728+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-256-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622076.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,cash,899.0,899.0,899.00 EUR,EUR,,True,mediamarkt_adapter_live,2026-04-09T09:32:06.449968+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-512-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622079.html,"Apple iPhone 17e, Negro, 512 GB, 5G, 6.1"" OLED Super Retina XDR, Chip A19, iOS",,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,309.18,927.54,309.18 EUR,EUR/month,3,True,mediamarkt_adapter_live,2026-04-09T09:32:08.725458+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-512-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622079.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,158.22,949.32,158.22 EUR,EUR/month,6,True,mediamarkt_adapter_live,2026-04-09T09:32:08.725458+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-512-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622079.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,97.89,978.9,97.89 EUR,EUR/month,10,True,mediamarkt_adapter_live,2026-04-09T09:32:08.725458+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-512-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622079.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,82.83,993.96,82.83 EUR,EUR/month,12,True,mediamarkt_adapter_live,2026-04-09T09:32:08.725458+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-512-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622079.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,72.08,1009.12,72.08 EUR,EUR/month,14,True,mediamarkt_adapter_live,2026-04-09T09:32:08.725458+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-512-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622079.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,57.77,1039.86,57.77 EUR,EUR/month,18,True,mediamarkt_adapter_live,2026-04-09T09:32:08.725458+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-512-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622079.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,52.77,1055.4,52.77 EUR,EUR/month,20,True,mediamarkt_adapter_live,2026-04-09T09:32:08.725458+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-512-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622079.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,45.3,1087.2,45.30 EUR,EUR/month,24,True,mediamarkt_adapter_live,2026-04-09T09:32:08.725458+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-512-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622079.html,Apple iPhone 17e,,
ES,MediaMarkt,mediamarkt,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,37.86,1135.8,37.86 EUR,EUR/month,30,True,mediamarkt_adapter_live,2026-04-09T09:32:08.725458+00:00,https://www.mediamarkt.es/es/product/_apple-iphone-17e-negro-512-gb-5g-61-oled-super-retina-xdr-chip-a19-ios-1622079.html,Apple iPhone 17e,,
